transaction_id,date,merchant_raw,amount
f965ce18-754b-4652-91e3-2b093e98a41e,2025-06-10 05:43:37,TST* Uber CA,-24.47
f9353fa0-0677-4858-a145-813e64448b2a,2025-06-10 04:15:02,Alo Yoga SAN FRANCISCO,-68.51
97bfcecb-abea-4f8c-93b0-1fca0c1f2669,2025-06-08 12:06:47,Netflix,-15.0
3db91e8c-7757-4be6-a05a-684b6bca45e1,2025-06-06 02:36:18,SQ* LOEWE SAN FRANCISCO,-789.18
27df41f9-7b87-4652-8c75-a46e873f0b55,2025-06-03 19:57:10,TST* Netflix NY,-15.0
0cf908f4-dbe9-4202-a69d-79fbd97f6422,2025-06-03 18:06:03,Amazon NY,-114.9
ffae543d-3a78-484c-983a-5eaa330c37cd,2025-06-03 06:39:15,AMZN MKTP US* Alo Yoga,-114.8
33914aab-8885-4ac8-b875-a917816a7936,2025-06-03 03:59:33,TST* Alo Yoga CA,-98.73
99e694d0-ed90-47fd-99ca-8c50c99d8ebd,2025-06-02 13:44:05,TST* Uber,-28.66
fd808d4c-a126-46b9-8ba1-35cec8f9a399,2025-06-02 03:45:00,PAYPAL *LOEWE SAN FRANCISCO,-1415.02
d57c4ad0-d69c-4268-9f32-327c9aad3961,2025-06-02 01:27:04,Airbnb #12345,-310.18
490ed44d-34cd-4d43-859a-6a6b3a8724ff,2025-06-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
4a730f64-1406-4e44-8c34-87d4380c8f8d,2025-05-30 12:30:11,TST* Whole Foods SAN FRANCISCO,-140.32
d88115d1-fb0f-4255-8744-dfecb09ec0b5,2025-05-29 12:00:38,DoorDash CA,-20.24
cb0c6b7f-174a-4bcd-9ad4-0830cb4bff57,2025-05-29 05:34:46,SQ* Alo Yoga NY,-88.43
0f36c497-758f-4aaf-9300-1212908570a7,2025-05-28 17:01:36,SQ* Uber CA,-46.92
9a48047c-b37b-4107-8d75-eec1c61bbd42,2025-05-24 07:58:26,SQ* Uber #12345,-35.93
b5102a82-d244-4b46-bedf-dcbb85a18b7e,2025-05-24 04:55:51,SQ* LOEWE SAN FRANCISCO,-498.36
5ad41ce2-d264-48d2-bbbf-ee6e01253ec9,2025-05-24 01:38:59,DoorDash #12345,-36.87
9e473952-8490-4443-b37c-693a140036db,2025-05-21 15:33:36,AMZN MKTP US* Uber,-45.81
ac2b419e-13c6-42f1-a700-4528183a0ec9,2025-05-21 13:48:18,TST* DoorDash SAN FRANCISCO,-53.04
7898c450-0639-4ffe-b6a5-e3bb2ae6e5d2,2025-05-20 16:41:02,TST* Whole Foods CA,-80.66
943e3878-e18e-4fac-ac71-3435847222fb,2025-05-20 11:06:48,TST* LOEWE #12345,-928.02
758bc295-bb96-4691-b949-27712248475c,2025-05-19 06:38:43,SQ* Airbnb,-925.79
fb0a49c1-2031-4e41-aa5e-50a597671248,2025-05-18 03:45:53,TST* LOEWE NY,-1121.49
3790c2ef-fc6a-4fe2-a1d3-8766eb181001,2025-05-17 19:21:16,SQ* LOEWE CA,-1421.21
a233fad7-b4c4-44ec-9cb1-fd700d2dba0e,2025-05-17 07:31:16,AMZN MKTP US* Alo Yoga #12345,-98.77
cd13f01a-d5a7-46d3-9b7d-1f9163530fa1,2025-05-17 07:12:37,PAYPAL *DoorDash CA,-40.35
f229e17d-d916-4499-abcf-b3472d9a52df,2025-05-16 22:26:56,PAYPAL *Airbnb #12345,-729.45
15798935-20c5-4ed9-ad32-9ed00836a758,2025-05-16 18:19:29,TST* Netflix NY,-15.0
a633f1f1-4835-41e3-97f9-82b7d641dde9,2025-05-16 06:52:02,PAYPAL *Amazon #12345,-114.83
389826a1-e491-4085-b1ad-50b2f91e6ea6,2025-05-15 21:45:09,TST* Whole Foods,-100.76
ce6a205f-73d1-4471-ba9e-c49304f833a8,2025-05-14 21:26:59,SQ* LOEWE NY,-916.45
ab360f99-39c9-436b-bd29-e2ba4dfff0a6,2025-05-13 16:54:40,Starbucks #12345,-8.81
917af6ee-f23e-4425-97dd-492ff2daa9c4,2025-05-13 08:57:55,TST* DoorDash NY,-52.92
5024888b-7f06-4fbb-abcf-8a4c984a33ea,2025-05-13 04:43:21,AMZN MKTP US* Whole Foods SAN FRANCISCO,-120.24
aede64d5-a1f5-42a8-80e5-9280e66d7206,2025-05-12 07:18:39,SQ* LOEWE,-1107.83
bb4b6341-2202-400c-a2fb-42885aeb97be,2025-05-11 17:05:33,PAYPAL *Whole Foods SAN FRANCISCO,-145.69
52d10f71-ae7d-475f-931e-acfc9a183be9,2025-05-11 13:54:15,SQ* Starbucks SAN FRANCISCO,-8.83
faa67882-fa2e-4a04-a327-3d0bdb5010e2,2025-05-11 07:38:27,Uber SAN FRANCISCO,-19.22
8d903dc6-dc9a-4d9f-984c-613f82d77aa9,2025-05-10 16:51:05,PAYPAL *Netflix,-15.0
0b0a349d-40ea-40b8-8cf3-e896c9c7c652,2025-05-09 09:37:04,Starbucks,-8.86
90f34c75-69e3-474f-bf78-598298aa060f,2025-05-09 01:47:31,TST* Uber,-19.76
6615cb02-89fa-4dbd-a36a-f32b1d8bf0ce,2025-05-09 01:30:22,SQ* Uber CA,-27.84
d9514b26-2457-4b46-8dfc-6420df7a94e8,2025-05-08 20:17:16,SQ* Netflix CA,-15.0
3e9eca7f-1f30-4838-a62b-a194549f63b3,2025-05-06 09:12:43,Starbucks NY,-9.54
